assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
601174,49231,Residual activity of CAMK2B at 0.1 uM by microplate scintillation counting,B,,,,,,,,,10396,H,8,Autocuration,1,,CHEMBL1066621,,BAO_0000357,,,CLD0
600315,48874,"Effect on hypothermia in Swiss albino mouse assessed as change in rectal body temperature at 10 mg/kg, ip after 120 mins by inducible hypothermia test",F,,,Mus musculus,10090.0,Swiss albino,,,,50594,N,1,Autocuration,1,,CHEMBL1038391,,BAO_0000218,,,CLD0
1366484,83854,Antiproliferative activity against human HT-29 cells at 50 uM after 48 to 72 hrs by MTT assay,F,,,Homo sapiens,9606.0,,,HT-29,,80166,N,1,Autocuration,1,689096,CHEMBL3296438,786.0,BAO_0000219,,,CLD0
932639,71526,Antibacterial activity against Bacillus subtilis after 24 hr by agar well diffusion method,F,,,Bacillus subtilis,1423.0,,,,,50278,N,1,Autocuration,1,544343,CHEMBL3074886,,BAO_0000218,,,CLD0
508170,42512,"Protection against Bacillus anthracis Sterne spores infected A/J mouse assessed as survival at 12.5 mg/kg, ip administered once daily for 6 days",F,,,Bacillus anthracis,1392.0,Sterne,,,,101666,N,1,Autocuration,1,,CHEMBL1008228,,BAO_0000218,,,CLD0
112658,7967,Minimal dose required to cause aggressiveness in mice after ip administration; not active at a dose of 150.0 mg/kg,F,,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL722943,,BAO_0000218,,,CLD0
121035,15078,The compounds(21:4) were tested for percent reduction in plasma glucose after 6 days of treatment at 200 mg/kg/day(oral gavage) in mice,F,,,Mus musculus,10090.0,,Plasma,,,50594,N,1,Intermediate,1,,CHEMBL727113,,BAO_0000218,1969.0,,CLD0
1279534,76218,Inhibition of human carbonic anhydrase 12 by stopped-flow CO2 hydration assay,B,,,Homo sapiens,9606.0,,,,,12209,D,9,Autocuration,1,609118,CHEMBL3097253,,BAO_0000357,,,CLD0
797122,60741,Antiinflammatory activity in LPS-stimulated human isolated PBMC assessed as inhibition of TNFalpha production preincubated for 1 hr prior to LPS-challenge by ELISA,F,,,Homo sapiens,9606.0,,,PBMC,,100081,N,1,Autocuration,1,415498,CHEMBL1944480,394.0,BAO_0000219,,,CLD0
658163,52656,Antimicrobial activity against Porphyromonas gingivalis W50 assessed as mean generation time at 31.25 uM,F,,,Porphyromonas gingivalis,837.0,W50,,,,50177,N,1,Autocuration,1,,CHEMBL1246417,,BAO_0000218,,,CLD0
614670,50421,"Clearance in CD1 mouse assessed as CHM-1-P levels at 10 mg/kg, iv",A,In vivo,,Mus musculus,10090.0,CD1,,,,50594,N,1,Autocuration,1,,CHEMBL1113355,,BAO_0000218,,,CLD0
1434189,89581,Antimicrobial activity against Pseudomonas aeruginosa ATCC 27853 at 10 ug after 18 hrs by agar well diffusion assay,F,,,Pseudomonas aeruginosa,287.0,ATCC 27853,,,,50117,N,1,Autocuration,1,726776,CHEMBL3383997,,BAO_0000218,,,CLD0
16085,7229,Observed inhibitory activity against various Actinomycetes strains,A,,,Actinomycetaceae,2049.0,,,,,22224,U,0,Autocuration,1,,CHEMBL629041,,BAO_0000019,,,CLD0
306609,21449,"Inhibition of [Leu8,D-Trp22,125I-Tyr25]SRIF-28 binding to human somatostatin receptor type 1",B,,,Homo sapiens,9606.0,,,,,12786,D,9,Expert,1,,CHEMBL829069,,BAO_0000357,,,CLD0
95313,7190,Median survival time of treated to that of control after administration from 1-9 days at 0.8 mg/kg intraperitoneally in BDF1 mice,F,,,Mus musculus,10090.0,,,L1210,,80193,N,1,Intermediate,1,,CHEMBL704546,691.0,BAO_0000218,,,CLD0
914698,70192,"Pesticidal activity against adult Rhynchophorus ferrugineus (red palm weevil) assessed as mortality at 1 ppm, po at 90 hr post-treatment relative to control",F,,,Rhynchophorus ferrugineus,354439.0,,,,,107433,N,1,Autocuration,1,527479,CHEMBL3081067,,BAO_0000218,,,CLD0
960643,73697,"Drug uptake in rhesus monkey striatum at 5 mCi, iv after 45 mins by positron emission tomographic analysis",A,In vivo,,Macaca mulatta,9544.0,,Striatum,,,102209,N,1,Autocuration,1,572335,CHEMBL2390237,,BAO_0000218,2435.0,,CLD0
138461,11382,Affinity for Muscarinic acetylcholine receptor M2 in guinea pig heart(atria force) relative to muscarine.,B,,,Cavia porcellus,10141.0,,,,,100872,D,9,Intermediate,1,,CHEMBL745179,,BAO_0000357,,,CLD0
1462134,90898,"Therapeutic index, ratio of toxicity in female Sprague-Dawley rat at 100 mg/kg, po once daily for 10 consecutive days to antiobesity activity in Lewis rat DI model assessed as reduction in plasma C16:1/C16:0 TG desaturation index at 5 mg/kg, po after 4 hrs",A,,,Rattus norvegicus,10116.0,,Plasma,,,22224,U,0,Autocuration,1,727035,CHEMBL3396841,,BAO_0000218,1969.0,,CLD0
668567,53266,Ratio of MIC for Escherichia coli DH10B harboring p041060 carrying qepA gene to MIC for Escherichia coli isolate DH10B,F,,,Escherichia coli,562.0,DH10B,,,,50212,N,1,Autocuration,1,,CHEMBL1264029,,BAO_0000218,,,CLD0
302911,21596,Percent inhibition of [3H]PSB-11 binding to adenosine A3 receptor at 10 uM,B,,,Homo sapiens,9606.0,,,,,280,D,9,Expert,1,,CHEMBL830371,,BAO_0000357,,,CLD0
525932,43609,Antimicrobial activity against Candida albicans ATCC 14053 at 10 ug/disk by disk agar plate assay,F,,,Candida albicans,5476.0,,,,,50442,N,1,Autocuration,1,,CHEMBL974716,,BAO_0000218,,,CLD0
309660,20201,In vitro concentration required to inhibit 80% growth of Saccharomyces cerevisiae strain Y170 (CgCDR1 over-expressed) after 48 h,F,,,Saccharomyces cerevisiae,4932.0,,,,,50347,N,1,Intermediate,1,,CHEMBL831515,,BAO_0000218,,,CLD0
147303,16940,"Binding affinity using guinea pig brain membrane preparations, towards Opioid receptor delta 1 using [3H]DPDPE as radioligand",B,,,Cavia porcellus,10141.0,,,,,136,H,8,Autocuration,1,,CHEMBL857861,,BAO_0000019,,,CLD0
946454,72265,Agonist activity at GABAB receptor (unknown origin),B,,,Homo sapiens,9606.0,,,,,22226,U,0,Autocuration,1,558060,CHEMBL2340051,,BAO_0000019,,,CLD0
167568,8321,Anti-nematode activity against Nippostrongylus brasiliensis in rats at 250 mg/kg; Insignificant activity.,F,,,Nippostrongylus brasiliensis,27835.0,,,,,22221,N,1,Autocuration,1,,CHEMBL774341,,BAO_0000218,,,CLD0
701761,54807,"Volume of distribution at steady state in rat at 1 mg/kg, iv or 1 mg/kg, po",A,In vivo,,Rattus norvegicus,10116.0,,,,,50597,N,1,Autocuration,1,,CHEMBL1656898,,BAO_0000218,,,CLD0
939511,72068,Antibacterial activity against methicillin-resistant Staphylococcus aureus ATCC BAA-44 assessed as cell death at 10 uM incubated for 15 to 120 mins in dark followed by red light illumination post compound washout,F,,,Staphylococcus aureus,1280.0,ATCC BAA-44,,,,50185,N,1,Autocuration,1,522559,CHEMBL2328146,,BAO_0000218,,,CLD0
27004,16105,Tumor uptake of the complex in C57B16 mice with palpable B16 melanoma as M/NT ratio for muscle as % injected dose per gram 6 hr post injection,A,,,Mus musculus,10090.0,,Muscle tissue,,,50594,N,1,Intermediate,1,,CHEMBL640951,,BAO_0000218,2385.0,,CLD0
139968,1364,Compound was tested for inhibiting [3H]pirenzepine Binding to Muscarinic receptor (M1) receptor in Rat Cortex Homogenates,B,,,,,,,,,10647,H,8,Autocuration,1,,CHEMBL749023,,BAO_0000357,,,CLD0
973590,74450,Inhibition of MITF binding to M-box region of TRP-1 promoter in alpha-MSH-induced mouse B16F10 cells at 1 uM after 24 hrs by Chromatin immunoprecipitation assay,B,,,Mus musculus,10090.0,,,B16-F10,,103073,D,9,Autocuration,1,586488,CHEMBL2411148,779.0,BAO_0000219,,,CLD0
760836,58453,Growth inhibition of human Hs 578T cells after 48 hrs by sulforhodamine B assay,F,,,Homo sapiens,9606.0,,,Hs-578T,,22221,N,1,Autocuration,1,369101,CHEMBL1815821,669.0,BAO_0000219,,,CLD0
785167,60174,Anticancer activity against human HCC2998 cells after 48 hrs,F,,,Homo sapiens,9606.0,,,HCC 2998,,80920,N,1,Autocuration,1,413081,CHEMBL1920991,451.0,BAO_0000219,,,CLD0
7495,12058,Half-lives were estimated from the elimination phase of the blood conc-time curve after oral administration,A,In vivo,,Rattus norvegicus,10116.0,,Blood,,,50597,N,1,Intermediate,1,,CHEMBL624607,,BAO_0000218,178.0,,CLD0
1432691,89722,Inhibition of matriptase (unknown origin) using Boc-QAR-AMC as substrate by fluorescence assay,B,,,Homo sapiens,9606.0,,,,,12725,D,9,Autocuration,1,715527,CHEMBL3389935,,BAO_0000357,,,CLD0
126452,2334,Tested in vivo for immunosuppressive activity in mouse using graft vs. Host rejection technique(GVHR); body weight at a dose of 25.0 mg/kg,F,,,Mus musculus,10090.0,,,,,50594,N,1,Intermediate,1,,CHEMBL732805,,BAO_0000218,,,CLD0
614886,50422,Growth inhibition in doxorubicin-resistant human K562 cells overexpressing Pgp at 1 uM after 72 hrs by MTT assay,F,,,Homo sapiens,9606.0,,,K562,,80186,N,1,Autocuration,1,,CHEMBL1115049,655.0,BAO_0000219,,,CLD0
989272,75360,Cytotoxicity against human MDA-MB-468 cells after 48 hrs by sulforhodamine B assay,F,,,Homo sapiens,9606.0,,,MDA-MB-468,,80244,N,1,Autocuration,1,604339,CHEMBL2447245,583.0,BAO_0000219,,,CLD0
1299590,77339,Inhibition of human full length CDK2 expressed in baculovirus assessed as substrate phosphorylation using fluorescence-labelled peptides as substrate at 9 uM after 90 mins by microfluidic peptide phosphorylation assay,B,,,Homo sapiens,9606.0,,,,,11678,D,9,Autocuration,1,632006,CHEMBL3135620,,BAO_0000019,,,CLD0
68344,6747,Inhibition of Extracellular signal-regulated kinase 2,B,,,,,,,,,11638,H,8,Expert,1,,CHEMBL680865,,BAO_0000357,,,CLD0
437782,35926,Inhibition of Fak-Y861 phosphorylation in A549 cells xenografted in nu/nu mouse,F,,,Homo sapiens,9606.0,,,A549,,10434,D,9,Expert,1,,CHEMBL905871,646.0,BAO_0000219,,,CLD0
447190,36758,"Volume of distribution in rat at 1 mg/kg, iv and 5 mg/kg, po",A,In vivo,,Rattus norvegicus,10116.0,,,,,50597,N,1,Intermediate,1,,CHEMBL897489,,BAO_0000218,,,CLD0
736569,56076,Antibacterial activity against CFU/mL Acinetobacter junii RT-4 after 18 to 20 hrs by microbroth dilution method,F,,,Acinetobacter junii,40215.0,RT-4,,,,22221,N,1,Autocuration,1,,CHEMBL1692298,,BAO_0000019,,,CLD0
196406,8352,Adenylate cyclase activity in vitro in the membrane fraction from S-91 mouse melanoma tumors activity measured relative to alpha-MSH,F,,,Mus musculus,10090.0,,,,,22226,U,0,Autocuration,1,,CHEMBL803714,,BAO_0000249,,,CLD0
195346,14526,Inhibitory activity against HIV-1 Mutant Reverse transcriptase G190A,B,,,,,,,,,228,H,8,Autocuration,1,,CHEMBL878536,,BAO_0000357,,,CLD0
139960,12372,Binding affinity was measured as selectivity for sigma-1 site over muscarinic (M1) receptor in rat using [3H]pirenzepine as radioligand,B,,,,,,,,,10647,H,8,Autocuration,1,,CHEMBL749015,,BAO_0000019,,,CLD0
1521566,93633,Inhibition of Syk (unknown origin) using 5-Fluo-Ahx-GAPDYENLQELNKK-Amide as substrate after 60 mins by microfluidic mobility shift assay,B,,,Homo sapiens,9606.0,,,,,10906,D,9,Autocuration,1,773580,CHEMBL3627444,,BAO_0000357,,,CLD0
548908,39572,Antineoplastic activity against human SK-MEL-5 cells,F,,,Homo sapiens,9606.0,,,SK-MEL-5,,80488,N,1,Autocuration,1,,CHEMBL1013331,755.0,BAO_0000219,,,CLD0
941096,72162,Selectivity ratio of Ki for PKC alpha (unknown origin) to Ki for full-length recombinant PKC theta (unknown origin),B,,,Homo sapiens,9606.0,,,,,22226,U,0,Autocuration,1,527320,CHEMBL2330893,,BAO_0000019,,,CLD0
513064,45197,Induction of apoptosis in human MDA-MB-231 cells at 1.0 uM after 96 hrs by acridine orange staining,F,,,Homo sapiens,9606.0,,,MDA-MB-231,,81252,N,1,Autocuration,1,,CHEMBL969776,325.0,BAO_0000219,,,CLD0
580616,48053,Inhibition of ERK in DNP-BSA-stimulated rat RBL2H3 cells assessed as reduction in cPLA2 phosphorylation by Western blotting,B,,,Rattus norvegicus,10116.0,,,RBL-2H3,,22226,U,0,Autocuration,1,,CHEMBL1054828,663.0,BAO_0000219,,,CLD0
819658,62021,Binding affinity to PKC,B,,,,,,,,,22226,U,0,Autocuration,1,449728,CHEMBL2033843,,BAO_0000019,,,CLD0
1467073,91349,Cytotoxicity against human SU86 cells co-cultured with human mesothelial cells after 4 hrs by firefly luciferase assay relative to control,F,,,Homo sapiens,9606.0,,,Mesothelial cell,,22221,N,1,Autocuration,1,734161,CHEMBL3411270,,BAO_0000219,,,CLD0
196169,13026,Relative activity against Retinoic acid receptor gamma at 10e-6 M with respect to 10e-6 M of trans-RA,B,,,,,,,,,240,H,8,Expert,1,,CHEMBL804942,,BAO_0000357,,,CLD0
162084,14361,Inhibition of [3H]-PDBu binding to PKC delta mutant Gln 27-Val,B,,,,,,,,,12247,H,8,Expert,1,,CHEMBL768275,,BAO_0000357,,,CLD0
63262,13494,Inhibitory activity against enterococcus faecium Van A,F,,,Enterococcus faecium,1352.0,,,,,50266,N,1,Intermediate,1,,CHEMBL675795,,BAO_0000218,,,CLD0
1431944,89784,Stabilization of c-myc G-quadruplex DNA (unknown origin) assessed as reduction in Taq polymerase-mediated 5' to 3' extension at 10 to 40 uM by PCR stop assay,B,,,Not specified,,,,,,22226,U,0,Autocuration,1,714096,CHEMBL3386926,,BAO_0000019,,,CLD0
1502073,92597,Inhibition of human METAP2 using Met-Pro-Arg-pNa substrate by para-nitroanilide chromophore release detection assay,B,,,Homo sapiens,9606.0,,,,,107603,D,9,Autocuration,1,751988,CHEMBL3586886,,BAO_0000357,,,CLD0
424371,34898,Inhibition of AChE,B,,,Homo sapiens,9606.0,,,,,93,D,9,Intermediate,1,,CHEMBL911302,,BAO_0000357,,,CLD0
511516,45181,"Anxiolytic activity in Sprague-Dawley rat assessed as increase in total number of open arm entries at 30 mg/kg, ip by plus-maze test",F,,,Rattus norvegicus,10116.0,Sprague-Dawley,,,,50597,N,1,Autocuration,1,,CHEMBL980959,,BAO_0000218,,,CLD0
308831,20815,Minimum bacteriostatic concentration in Enterobacter En1 strain was determined,F,,,Enterobacter En1,547.0,,,,,22221,N,1,Autocuration,1,,CHEMBL831174,,BAO_0000019,,,CLD0
162927,8132,"Compound was evaluated in vivo for the respiratory activity in four conscious rabbits. The percent change in respiration rate in comparison to the 10-minute period prior to the injection, dose 0.17 kg/uM",F,,,Oryctolagus cuniculus,9986.0,,,,,50592,N,1,Intermediate,1,,CHEMBL771108,,BAO_0000218,,,CLD0
952036,72731,Inhibition of MSK1 (unknown origin) using [gamma-33P]ATP assessed as residual activity at 3 uM,B,,,Homo sapiens,9606.0,,,,,10850,D,9,Autocuration,1,563373,CHEMBL2349801,,BAO_0000357,,,CLD0
1282994,76397,Antimicrobial activity against Chrysosporium keratinophilum at 0.5 mg/ml by well plate method,F,,,Chrysosporium keratinophilum,69893.0,,,,,107031,N,1,Autocuration,1,614050,CHEMBL3100426,,BAO_0000218,,,CLD0
700833,54714,Intrinsic clearance in human liver microsomes assessed per mg of protein,A,In vitro,,Homo sapiens,9606.0,,Liver,,Microsome,102164,S,2,Autocuration,1,,CHEMBL1646227,,BAO_0000251,2107.0,,CLD0
8182,9866,Biodistribution in rat spleen in the presence of NCAGd/0.01 M lig,A,In vivo,,Rattus norvegicus,10116.0,,Spleen,,,50597,N,1,Intermediate,1,,CHEMBL876029,,BAO_0000218,2106.0,,CLD0
202474,281,Antibacterial activity against Serpulina hyodysenteriae,F,,,Brachyspira hyodysenteriae,159.0,,,,,50107,N,1,Expert,1,,CHEMBL807193,,BAO_0000218,,,CLD0
707643,54940,"Antimicrobial activity against Salmonella enterica serovar Typhimurium LT2 DA10843 harboring pmrB (TTA to TTC, L14F mutant) by Etest method",F,,,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.0,DA10843,,,,50156,N,1,Autocuration,1,,CHEMBL1665446,,BAO_0000218,,,CLD0
884387,66821,"Retinotoxicity in male Wistar albino rat assessed as standard combined ERG at 200 mg/kg, ip administered QD for 90 days by electroretinogram analysis (Rvb = 362.4 +/- 62.2 uV)",A,,,Rattus norvegicus,10116.0,Wistar albino,,,,50597,N,1,Autocuration,1,501489,CHEMBL2211226,,BAO_0000218,,,CLD0
406818,31812,Inhibition of human EAAT1 expressed in HEK293 cells by FLIPR membrane potential assay,F,,,Homo sapiens,9606.0,,,HEK293,,11560,D,9,Expert,1,,CHEMBL907700,722.0,BAO_0000219,,,CLD0
639716,51674,Neuroprotective activity in t-BHP-induced damage in rat PC12 cells assessed as induction of Hsp70 expression by Western blotting,F,,,Rattus norvegicus,10116.0,,,PC-12,,80387,N,1,Autocuration,1,,CHEMBL1175605,342.0,BAO_0000219,,,CLD0
504828,42477,Pharmacological chaperone effect on beta Hex A beta-R505Q/IVS11 + 5G>A mutant in fibroblasts from Sandhoff disease patient assessed as increase in HEX A activity at 3 ug/ml by immunoselection assay relative to control,B,,,Homo sapiens,9606.0,,,,,103529,D,9,Autocuration,1,,CHEMBL983114,,BAO_0000357,,,CLD0
652736,52464,Inhibition of adipogenesis in mouse 3T3L1 cells assessed as reduction of triglyceride accumulation at 80 ug/ml after 8 days,F,,,Mus musculus,10090.0,,,3T3-L1,,80006,N,1,Autocuration,1,,CHEMBL1225939,620.0,BAO_0000219,,,CLD0
26958,16054,Pharmacokinetic parameter in Male Wistar rats at 10 mg/kg oral administration.,A,In vivo,,Rattus norvegicus,10116.0,,,,,22224,U,0,Autocuration,1,,CHEMBL633875,,BAO_0000218,,,CLD0
882960,66867,Inhibition of recombinant human nNOS expressed in baculovirus-infected Sf9 cells assessed as conversion of [3H]-larginine to [3H]-L-citrulline preincubated for 15 mins measured after 45 mins by liquid scintillation counting,B,In vitro,,Homo sapiens,9606.0,,,Sf9,,11037,D,9,Autocuration,1,499949,CHEMBL2209794,1759.0,BAO_0000219,,,CLD0
922696,70767,Antibacterial activity against Escherichia coli NCIM 2068 after 18 to 20 hr by plate method,F,,,Escherichia coli,562.0,NCIM 2068,,,,50212,N,1,Autocuration,1,535848,CHEMBL3076929,,BAO_0000218,,,CLD0
588009,48422,"Antidepressant-like activity in NMRI mouse assessed as reduction in immobility time at 0.01 mg/kg, ip by forced swimming test in presence of D2 receptor antagonist haloperidol",F,,,Mus musculus,10090.0,NMRI,,,,50594,N,1,Autocuration,1,,CHEMBL1048344,,BAO_0000218,,,CLD0
804098,61171,Activity at human A2a receptor at 10 uM,B,,,Homo sapiens,9606.0,,,,,252,D,9,Autocuration,1,432059,CHEMBL1952663,,BAO_0000357,,,CLD0
521455,46869,"Drug level in Swiss Webster mouse liver at 10 mg/kg, ip after 1 hr",A,In vivo,,Mus musculus,10090.0,Swiss Webster,Liver,,,102280,N,1,Autocuration,1,,CHEMBL997960,,BAO_0000218,2107.0,,CLD0
826238,62421,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins measured for 10 to 100 sec by stopped-flow method,B,,,Homo sapiens,9606.0,,,,,15,D,9,Autocuration,1,457347,CHEMBL2049249,,BAO_0000357,,,CLD0
600753,48893,"Anticonvulsant activity in mouse at 300 mg/kg, ip after 60 mins by MES test",F,,,Mus musculus,10090.0,,,,,50594,N,1,Autocuration,1,,CHEMBL1037465,,BAO_0000218,,,CLD0
346370,30995,Antiproliferative activity against NCI/ADR cell line,F,,,Homo sapiens,9606.0,,,NCI/ADR-RES,,80711,N,1,Intermediate,1,,CHEMBL864984,434.0,BAO_0000219,,,CLD0
622215,50098,Inhibition of gelatinolytic activity of MMP2 in rat lung homogenate after 40 mins by SDS-PAGE preincubated for 30 mins,B,,,Rattus norvegicus,10116.0,,Lung,,,103118,D,9,Autocuration,1,,CHEMBL1106839,,BAO_0000019,2048.0,,CLD0
487,11902,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 0.3 uM,F,,,Mus musculus,10090.0,,,3T3-L1,,80006,N,1,Intermediate,1,,CHEMBL615510,620.0,BAO_0000219,,,CLD0
685093,53894,"Anticonvulsant activity in CD1 albino mouse assessed as protection against pentylenetetrazole-induced shock and convulsion at 1 mg/kg, ip treated after 30 mins of pentylenetetrazole measured for 30 mins",F,,,Mus musculus,10090.0,CD1 albino,,,,50594,N,1,Autocuration,1,,CHEMBL1286802,,BAO_0000218,,,CLD0
145150,15923,Binding affinity against Opioid receptor mu 1 in guinea pig brain membranes using [3H]DAMGO,B,,,Cavia porcellus,10141.0,,,,,100044,D,9,Intermediate,1,,CHEMBL755954,,BAO_0000249,,,CLD0
861134,65759,Agonist activity at androgen receptor W741C mutant expressed in human PC3 cells assessed as stimulation of receptor transactivation at 0.1 to 1 uM by luciferase reporter gene assay,F,In vitro,,Homo sapiens,9606.0,,,PC-3,,56,D,9,Autocuration,1,481595,CHEMBL2166911,555.0,BAO_0000219,,1952.0,CLD0
1287814,76664,"Cmax in C57BL/6JO1aHsd mouse muscle at 10 mg/kg, po",A,,,Mus musculus,10090.0,C57BL/6JO1aHsd,Muscle tissue,,,102283,N,1,Autocuration,1,617849,CHEMBL3111809,,BAO_0000218,2385.0,,CLD0
455721,37592,"Effect on serum triglyceride level in high cholesterol diet fed Sprague-Dawley rat at 10 mg/kg, po after 8 days relative to control",F,,,Rattus norvegicus,10116.0,Sprague-Dawley,Serum,,,50597,N,1,Intermediate,1,,CHEMBL887720,,BAO_0000218,1977.0,,CLD0
540058,46530,"Antitrypanosomal activity against Trypanosoma cruzi Argentinian isolate infected Swiss mouse assessed as prevention of skeletal muscle inflammatory infiltrates at 60 mg/kg/day, po",F,,,Trypanosoma cruzi,5693.0,,Muscle tissue,,,50466,N,1,Autocuration,1,,CHEMBL1033972,,BAO_0000218,2385.0,,CLD0
