id,name
1900336,regulation of methane biosynthetic process from carbon monoxide
1900337,negative regulation of methane biosynthetic process from carbon monoxide
1900338,positive regulation of methane biosynthetic process from carbon monoxide
1900339,regulation of methane biosynthetic process from formic acid
1900340,negative regulation of methane biosynthetic process from formic acid
1900341,positive regulation of methane biosynthetic process from formic acid
1900342,regulation of methane biosynthetic process from dimethyl sulfide
1900343,negative regulation of methane biosynthetic process from dimethyl sulfide
1900344,positive regulation of methane biosynthetic process from dimethyl sulfide
1900345,regulation of methane biosynthetic process from methanethiol
1900346,negative regulation of methane biosynthetic process from methanethiol
1900347,positive regulation of methane biosynthetic process from methanethiol
1900348,regulation of methane biosynthetic process from methylamine
1900349,negative regulation of methane biosynthetic process from methylamine
1900350,positive regulation of methane biosynthetic process from methylamine
1900351,regulation of methanofuran biosynthetic process
1900352,negative regulation of methanofuran biosynthetic process
1900353,positive regulation of methanofuran biosynthetic process
1900354,regulation of methanofuran metabolic process
1900355,negative regulation of methanofuran metabolic process
1900356,positive regulation of methanofuran metabolic process
1900357,regulation of nigerotriose transport
1900358,negative regulation of nigerotriose transport
1900359,positive regulation of nigerotriose transport
1900360,regulation of pentasaccharide transport
1900361,negative regulation of pentasaccharide transport
1900362,positive regulation of pentasaccharide transport
1900363,regulation of mRNA polyadenylation
1900364,negative regulation of mRNA polyadenylation
1900365,positive regulation of mRNA polyadenylation
1900366,negative regulation of defense response to insect
1900367,positive regulation of defense response to insect
1900368,regulation of RNA interference
1900369,negative regulation of RNA interference
1900370,positive regulation of RNA interference
1900371,regulation of purine nucleotide biosynthetic process
1900372,negative regulation of purine nucleotide biosynthetic process
1900373,positive regulation of purine nucleotide biosynthetic process
1900374,obsolete positive regulation of mating type switching by regulation of transcription from RNA polymerase II promoter
1900375,obsolete positive regulation of inositol biosynthetic process by positive regulation of transcription from RNA polymerase II promoter
1900376,regulation of secondary metabolite biosynthetic process
1900377,negative regulation of secondary metabolite biosynthetic process
1900378,positive regulation of secondary metabolite biosynthetic process
1900379,regulation of asperthecin biosynthetic process
1900380,negative regulation of asperthecin biosynthetic process
1900381,positive regulation of asperthecin biosynthetic process
1900382,obsolete regulation of thiamine biosynthetic process by regulation of transcription from RNA polymerase II promoter
1900383,regulation of synaptic plasticity by receptor localization to synapse
1900384,regulation of flavonol biosynthetic process
1900385,negative regulation of flavonol biosynthetic process
1900386,positive regulation of flavonol biosynthetic process
1900387,obsolete negative regulation of cell-cell adhesion by negative regulation of transcription from RNA polymerase II promoter
1900388,obsolete regulation of vesicle-mediated transport by regulation of transcription from RNA polymerase II promoter
1900389,obsolete regulation of glucose import by regulation of transcription from RNA polymerase II promoter
1900391,obsolete regulation of cAMP-mediated signaling by regulation of transcription from RNA polymerase II promoter
1900392,obsolete regulation of transport by negative regulation of transcription from RNA polymerase II promoter
1900394,regulation of kojic acid biosynthetic process
1900395,negative regulation of kojic acid biosynthetic process
1900396,positive regulation of kojic acid biosynthetic process
1900397,regulation of pyrimidine nucleotide biosynthetic process
1900398,negative regulation of pyrimidine nucleotide biosynthetic process
1900399,positive regulation of pyrimidine nucleotide biosynthetic process
1900400,regulation of iron ion import into cell by regulation of transcription from RNA polymerase II promoter
1900402,obsolete regulation of carbohydrate metabolic process by regulation of transcription from RNA polymerase II promoter
1900403,obsolete negative regulation of cellular amino acid biosynthetic process by negative regulation of transcription from RNA polymerase II promoter
1900404,positive regulation of DNA repair by positive regulation of transcription from RNA polymerase II promoter
1900405,obsolete regulation of cell separation after cytokinesis by regulation of transcription from RNA polymerase II promoter
1900406,obsolete regulation of conjugation with cellular fusion by regulation of transcription from RNA polymerase II promoter
1900407,regulation of cellular response to oxidative stress
1900408,negative regulation of cellular response to oxidative stress
1900409,positive regulation of cellular response to oxidative stress
1900410,obsolete regulation of histone modification by regulation of transcription from RNA polymerase II promoter
1900411,obsolete regulation of histone acetylation by regulation of transcription from RNA polymerase II promoter
1900412,obsolete regulation of histone methylation by regulation of transcription from RNA polymerase II promoter
1900413,obsolete positive regulation of phospholipid biosynthetic process by positive regulation of transcription from RNA polymerase II promoter
1900414,obsolete regulation of cytokinesis by regulation of transcription from RNA polymerase II promoter
1900415,obsolete regulation of fungal-type cell wall biogenesis by regulation of transcription from RNA polymerase II promoter
1900416,"obsolete regulation of 4,6-pyruvylated galactose residue biosynthetic process by regulation of transcription from RNA polymerase II promoter"
1900417,obsolete negative regulation of transmembrane transport by negative regulation of transcription from RNA polymerase II promoter
1900418,obsolete positive regulation of purine nucleotide biosynthetic process by positive regulation of transcription from RNA polymerase II promoter
1900419,regulation of cellular alcohol catabolic process
1900420,negative regulation of cellular alcohol catabolic process
1900421,positive regulation of cellular alcohol catabolic process
1900422,obsolete positive regulation of cellular alcohol catabolic process by positive regulation of transcription from RNA polymerase II promoter
1900423,obsolete positive regulation of mating type switching by positive regulation of transcription from RNA polymerase II promoter
1900424,regulation of defense response to bacterium
1900425,negative regulation of defense response to bacterium
1900426,positive regulation of defense response to bacterium
1900427,obsolete regulation of cellular response to oxidative stress by regulation of transcription from RNA polymerase II promoter
1900428,regulation of filamentous growth of a population of unicellular organisms
1900429,negative regulation of filamentous growth of a population of unicellular organisms
1900430,positive regulation of filamentous growth of a population of unicellular organisms
